timestamp,open,close,high,low
2023-05-08,1.00030527,1.00001659,1.0038657,1.00001659
2023-05-09,1.00316077,1.00090413,1.0077634,0.99960226
2023-05-10,0.99974534,0.99974534,0.99974534,0.99974534
2023-05-11,0.99963558,0.99963558,0.99963558,0.99963558
2023-05-12,0.99974229,0.99974229,0.99974229,0.99974229
2023-05-13,0.99996835,0.99996835,0.99996835,0.99996835
2023-05-14,0.99971977,0.99971977,0.99971977,0.99971977
2023-05-15,0.9998882,0.9998882,0.9998882,0.9998882
2023-05-16,0.9996168,0.9996168,0.9996168,0.9996168
2023-05-17,0.99968196,0.99968196,0.99968196,0.99968196
2023-05-18,0.99962609,0.99962609,0.99962609,0.99962609
2023-05-19,0.99967559,0.99967559,0.99967559,0.99967559
2023-05-20,0.99980908,0.99980908,0.99980908,0.99980908
2023-05-21,0.99982293,0.99982293,0.99982293,0.99982293
2023-05-22,0.9998833,0.9998833,0.9998833,0.9998833
2023-05-23,0.99980319,0.99980319,0.99980319,0.99980319
2023-05-24,0.99964959,0.99964959,0.99964959,0.99964959
2023-05-25,0.99958065,0.99958065,0.99958065,0.99958065
2023-05-26,1.00013162,1.00013162,1.00013162,1.00013162
2023-05-27,1.00006447,1.00006447,1.00006447,1.00006447
2023-05-28,1.00004843,1.00004843,1.00004843,1.00004843
2023-05-29,0.99982436,0.99982436,0.99982436,0.99982436
2023-05-30,0.99981486,0.99981486,0.99981486,0.99981486
2023-05-31,0.99967363,0.99967363,0.99967363,0.99967363
2023-06-01,0.99953704,0.99953704,0.99953704,0.99953704
2023-06-02,0.99965436,0.99965436,0.99965436,0.99965436
2023-06-03,0.99994897,0.99994897,0.99994897,0.99994897
2023-06-04,0.99977229,0.99977229,0.99977229,0.99977229
2023-06-05,0.99961404,0.99961404,0.99961404,0.99961404
2023-06-06,0.99980548,0.99980548,0.99980548,0.99980548
2023-06-07,0.99931461,0.99931461,0.99931461,0.99931461
2023-06-08,0.99982117,0.99982117,0.99982117,0.99982117
2023-06-09,0.99936159,0.99936159,0.99936159,0.99936159
2023-06-10,0.99600952,0.99576608,0.99899893,0.99576608
2023-06-11,0.99875477,0.99875477,0.99875477,0.99875477
2023-06-12,0.99875976,0.99875976,0.99875976,0.99875976
2023-06-13,0.99843835,0.99843835,0.99843835,0.99843835
2023-06-14,1.00155385,1.00155385,1.00155385,1.00155385
2023-06-15,1.0011252,1.0011252,1.0011252,1.0011252
2023-06-16,1.00190637,1.00190637,1.00190637,1.00190637
2023-06-17,1.00226916,1.00226916,1.00226916,1.00226916
2023-06-18,1.0023431,1.0023431,1.0023431,1.0023431
2023-06-19,1.0024173,1.0024173,1.0024173,1.0024173
2023-06-20,1.00228488,1.00228488,1.00228488,1.00228488
2023-06-21,1.0031773,1.00016721,1.0031773,1.00016721
2023-06-22,1.00002024,1.00002024,1.00002024,1.00002024
2023-06-23,0.99943678,0.99943678,0.99943678,0.99943678
2023-06-24,0.99976846,0.99976846,0.99976846,0.99976846
2023-06-25,0.99969787,0.99969787,0.99969787,0.99969787
2023-06-26,0.99934731,0.99934731,0.99934731,0.99934731
2023-06-27,0.99914465,0.99914465,0.99914465,0.99914465
2023-06-28,0.99840872,0.99840872,0.99840872,0.99840872
2023-06-29,0.99884584,0.99884584,0.99884584,0.99884584
2023-06-30,0.99873424,0.99873424,0.99873424,0.99873424
2023-07-01,0.99864621,0.99864621,0.99864621,0.99864621
2023-07-02,0.99855949,0.99855949,0.99855949,0.99855949
2023-07-03,0.99886296,0.99886296,0.99886296,0.99886296
2023-07-04,1.00000677,1.00000677,1.00000677,1.00000677
2023-07-05,1.00009995,1.00009995,1.00009995,1.00009995
2023-07-06,1.0003394,1.0003394,1.0003394,1.0003394
2023-07-07,0.99987253,0.99987253,0.99987253,0.99987253
2023-07-08,1.0000113,1.0000113,1.0000113,1.0000113
2023-07-09,0.99976922,0.99976922,0.99976922,0.99976922
2023-07-10,0.99922531,0.99922531,0.99922531,0.99922531
2023-07-11,0.99941147,0.99941147,0.99941147,0.99941147
2023-07-12,0.99943867,0.99943867,0.99943867,0.99943867
2023-07-13,0.99921836,0.99921836,0.99921836,0.99921836
2023-07-14,0.99992878,0.99992878,0.99992878,0.99992878
2023-07-15,0.99970169,0.99970169,0.99970169,0.99970169
2023-07-16,0.99960119,0.99960119,0.99960119,0.99960119
2023-07-17,0.99964177,0.99964177,0.99964177,0.99964177
2023-07-18,0.99964618,0.99964618,0.99964618,0.99964618
2023-07-19,0.99975027,0.99975027,0.99975027,0.99975027
2023-07-20,1.00014008,1.00014008,1.00014008,1.00014008
2023-07-21,0.99975449,0.99975449,0.99975449,0.99975449
2023-07-22,0.99970528,0.99970528,0.99970528,0.99970528
2023-07-23,0.99967611,0.99967611,0.99967611,0.99967611
2023-07-24,0.99942501,0.99942501,0.99942501,0.99942501
2023-07-25,0.99925374,0.99925374,0.99925374,0.99925374
2023-07-26,0.99921124,0.99921124,0.99921124,0.99921124
2023-07-27,0.99926906,0.99926906,0.99926906,0.99926906
2023-07-28,0.99881575,0.99881575,0.99881575,0.99881575
2023-07-29,0.99914645,0.99914645,0.99914645,0.99914645
2023-07-30,0.99869655,0.99869655,0.99869655,0.99869655
2023-07-31,0.99849804,0.99849804,0.99849804,0.99849804
2023-08-01,0.99987178,0.99987178,0.99987178,0.99987178
2023-08-02,1.0007675,1.0007675,1.0007675,1.0007675
2023-08-03,0.99985907,0.99985907,0.99985907,0.99985907
2023-08-04,1.0001224,1.0001224,1.0001224,1.0001224
2023-08-05,0.99984222,0.99984222,0.99984222,0.99984222
2023-08-06,0.99901095,0.99901095,0.99901095,0.99901095
2023-08-07,0.99845558,0.99845558,0.99845558,0.99845558
2023-08-08,0.99921084,0.99921084,0.99921084,0.99921084
2023-08-09,1.0001259,1.0001259,1.0001259,1.0001259
2023-08-10,0.99901469,0.99901469,0.99901469,0.99901469
2023-08-11,0.99865265,0.99865265,0.99865265,0.99865265
2023-08-12,0.99923317,0.99923317,0.99923317,0.99923317
2023-08-13,0.99938838,0.99938838,0.99938838,0.99938838
2023-08-14,0.99836322,0.99836322,0.99836322,0.99836322
2023-08-15,0.99810557,0.99810557,0.99810557,0.99810557
2023-08-16,0.99916322,0.99916322,0.99916322,0.99916322
2023-08-17,0.99897368,1.00007808,1.00460127,0.99879391
2023-08-18,0.99887302,0.99887302,0.99887302,0.99887302
2023-08-19,0.99943923,0.99943923,0.99943923,0.99943923
2023-08-20,0.99996187,0.99996187,0.99996187,0.99996187
2023-08-21,0.99999281,0.99999281,0.99999281,0.99999281
2023-08-22,0.99937923,0.99937923,0.99937923,0.99937923
2023-08-23,0.99947718,0.99947718,0.99947718,0.99947718
2023-08-24,0.99910567,0.99910567,0.99910567,0.99910567
2023-08-25,0.99910983,0.99910983,0.99910983,0.99910983
2023-08-26,0.9990475,0.9990475,0.9990475,0.9990475
2023-08-27,0.999252,0.999252,0.999252,0.999252
2023-08-28,0.99896331,0.99896331,0.99896331,0.99896331
2023-08-29,0.99975602,0.99975602,0.99975602,0.99975602
2023-08-30,0.99886532,0.99886532,0.99886532,0.99886532
2023-08-31,0.99832575,0.99832575,0.99832575,0.99832575
2023-09-01,0.99755787,0.99755787,0.99755787,0.99755787
2023-09-02,0.99850983,0.99850983,0.99850983,0.99850983
2023-09-03,0.99828651,0.99828651,0.99828651,0.99828651
2023-09-04,0.99840865,0.99840865,0.99840865,0.99840865
2023-09-05,0.9982402,0.9982402,0.9982402,0.9982402
2023-09-06,0.9980329,0.9980329,0.9980329,0.9980329
2023-09-07,0.99798271,0.99798271,0.99798271,0.99798271
